d,n,omega,seed,row_index,eta_col_sum_excl,delta_E1,abs_r_l,drop_E1
8,96,1.0,2,47,105.58153547183358,0.3199177467722336,0.8613411802966111,-0.3199177467722336
8,96,1.0,2,31,78.4461668486039,0.10992538242919636,0.7016689562915812,-0.10992538242919636
8,96,1.0,2,31,78.4461668486039,0.10992538242919636,0.7016689562915812,-0.10992538242919636
8,96,1.0,2,59,92.68787379956561,-3.2423224955777954,1.0312310189819374,3.2423224955777954
8,96,1.0,2,58,84.85560836585324,-1.1440327985984027,0.5940536008083441,1.1440327985984027
8,96,1.0,2,35,85.4499067076415,-0.42161783510546513,0.2945640558450431,0.42161783510546513
8,96,1.0,2,50,109.07588180737085,-1.204126295216824,0.37776545679075046,1.204126295216824
8,96,1.0,2,33,90.1089773691827,0.9196383808913993,0.638852668517325,-0.9196383808913993
8,96,1.0,2,0,93.15227611796323,-0.2901714311509238,0.16452163684744026,0.2901714311509238
8,96,1.0,2,85,92.79329804810021,-0.41518658868866964,0.16133984337848828,0.41518658868866964
8,96,1.0,2,27,87.29579625431914,0.005992007098839736,0.010970705856350182,-0.005992007098839736
8,96,1.0,3,65,84.243407596434,-0.4692549841849285,0.08953458219009214,0.4692549841849285
8,96,1.0,3,3,81.6153223733208,-0.5303412619867203,0.12655700040415985,0.5303412619867203
8,96,1.0,3,78,91.84562958444035,-1.0997692265538035,0.2928211811855861,1.0997692265538035
8,96,1.0,3,63,91.78024076018514,0.11251767234841736,0.042055670881972596,-0.11251767234841736
8,96,1.0,3,26,100.70597656705402,4.990719595533633,0.9490300380050996,-4.990719595533633
8,96,1.0,3,72,85.40693608489553,-0.22729014285161497,0.1050083063187004,0.22729014285161497
8,96,1.0,3,18,104.41138887269324,1.218147842294158,0.3767744315730064,-1.218147842294158
8,96,1.0,3,69,106.60274529191516,-1.3466027734739754,0.22698358760089832,1.3466027734739754
8,96,1.0,3,15,90.92013205432158,3.264359717429002,0.8721498388416182,-3.264359717429002
8,96,1.0,3,59,83.49025865934061,4.368742996927736,1.8816032862572234,-4.368742996927736
8,96,1.0,3,90,80.14996151568498,-3.532185990620036,1.1175053233781553,3.532185990620036
8,96,1.0,3,86,84.51038369962149,-1.74998086733288,0.44069547241579476,1.74998086733288
8,96,1.0,3,14,77.28776324191978,-0.06822010168431802,0.03595929586430513,0.06822010168431802
8,96,1.0,3,40,85.45543623024923,-1.0383564645779302,0.36704670112350213,1.0383564645779302
8,96,1.0,3,46,82.1293039536375,-0.8063558684150252,0.6930782860873013,0.8063558684150252
8,96,1.0,3,80,93.79975632099433,-2.7521554303894646,0.9017180563614056,2.7521554303894646
8,96,1.0,3,51,85.42116173153268,0.7434475410207568,0.4377173304255475,-0.7434475410207568
8,96,1.0,3,0,91.03880660470669,-1.0832047025621847,0.4889958933205034,1.0832047025621847
8,96,1.0,3,94,77.99872852816402,3.345241937604726,1.3654300928433818,-3.345241937604726
8,96,1.0,3,71,91.81103623575477,-3.122853802668871,1.1927523409809981,3.122853802668871
8,96,1.0,4,35,86.83352584533559,2.9569990068929926,1.0666970267517555,-2.9569990068929926
8,96,1.0,4,68,96.33829456148364,9.977838268088142,2.201802455002457,-9.977838268088142
8,96,1.0,4,26,103.74829563508669,0.2257253472013545,0.3954811655904644,-0.2257253472013545
8,96,1.0,4,20,87.22115169178798,-1.1197634699792545,0.46598932662812453,1.1197634699792545
8,96,1.0,4,93,94.14980833313538,-2.506807942729914,1.0524160082203493,2.506807942729914
8,96,1.0,4,52,93.61944816948264,-0.38228197093535243,0.08848179445178239,0.38228197093535243
8,96,1.0,4,58,121.54764181680638,-0.25231117077827747,0.04348053379195882,0.25231117077827747
8,96,1.0,4,67,88.64697284434025,-0.2138215481851944,0.09668137570256752,0.2138215481851944
8,96,1.0,4,31,83.61072432310492,-1.5073402917525272,1.3938259314237897,1.5073402917525272
8,96,1.0,4,6,90.55439870830732,0.4651840618395866,0.2208670319939996,-0.4651840618395866
8,96,1.0,4,82,86.49265202658819,-0.9289807375673291,0.3242395245351646,0.9289807375673291
8,96,1.0,4,28,86.6003205347175,-0.919363562867197,0.36391883467386066,0.919363562867197
8,96,1.0,4,6,90.55439870830732,0.4651840618395866,0.2208670319939996,-0.4651840618395866
8,96,1.0,4,40,92.78619094044399,-1.6030491121676462,0.49870516844014334,1.6030491121676462
8,96,1.0,4,4,84.552036441322,-3.90621693246117,1.534080241162008,3.90621693246117
8,96,1.0,4,56,86.31048407389925,-2.451182328800293,0.7681875345538876,2.451182328800293
8,96,1.0,4,77,82.87467671863102,0.0037740397336634146,0.031736896697170724,-0.0037740397336634146
8,96,1.0,4,55,83.98063640038407,-0.278896494584032,0.0714471545077231,0.278896494584032
8,96,1.0,4,57,84.17597269020413,2.764110526095301,0.7224587289986588,-2.764110526095301
8,96,1.0,4,48,88.55354013569992,1.0010339490666027,0.45536218100807657,-1.0010339490666027
8,96,1.0,5,95,90.24722960999239,-2.8953739553754048,0.9157392003444302,2.8953739553754048
8,96,1.0,5,47,89.04850791338274,-1.2889284065301752,0.5693136305025841,1.2889284065301752
8,96,1.0,5,16,101.78722030155978,0.7937926192192037,0.35390932777827766,-0.7937926192192037
8,96,1.0,5,68,84.65949239442392,2.714160652406349,1.9944052818966682,-2.714160652406349
8,96,1.0,5,61,98.17017226294593,0.1966613198364371,1.1095370444693773,-0.1966613198364371
8,96,1.0,5,84,101.38118640672138,1.1953159012574872,0.4959546570228399,-1.1953159012574872
8,96,1.0,5,69,80.58994231134788,0.041968054962381984,0.7551973615157612,-0.041968054962381984
8,96,1.0,5,21,84.84388610234069,-0.6645224597111792,0.19017275208574747,0.6645224597111792
8,96,1.0,5,68,84.65949239442392,2.714160652406349,1.9944052818966682,-2.714160652406349
8,96,1.0,5,63,103.78084769949292,-0.0027258085148531563,0.29524974336285714,0.0027258085148531563
8,96,1.0,5,70,85.93936241675586,-0.20003543582508598,0.056889824387807764,0.20003543582508598
8,96,1.0,5,32,95.83643647312499,-1.0285098090360805,0.5440299115457374,1.0285098090360805
8,96,1.0,5,92,81.60508510943106,-0.5996808816966848,0.5109774761500034,0.5996808816966848
8,96,1.0,5,54,90.03791763343153,-4.898040592777676,1.8033719663221661,4.898040592777676
8,96,1.0,5,90,94.57157600765217,-1.6720741111753625,0.44628652207365826,1.6720741111753625
8,96,1.0,5,20,98.02149100695567,-2.9463519804977807,0.6250595170041704,2.9463519804977807
8,96,1.0,5,50,98.72089020776917,2.9270845857266465,1.483520953561741,-2.9270845857266465
8,96,1.0,5,43,95.92274646195663,0.6340163860241432,0.4137623197625957,-0.6340163860241432
8,96,1.0,5,76,94.2222124011155,-5.2100745935159125,1.2005691018245972,5.2100745935159125
8,96,1.0,5,11,101.44453367126161,0.050403486026752375,0.03150456356370146,-0.050403486026752375
8,160,1.0,0,57,130.8253202427198,-4.709329756338363,1.2853405544314658,4.709329756338363
8,160,1.0,0,1,163.012822170546,-2.746608411392643,0.49065228670774275,2.746608411392643
8,160,1.0,0,102,159.5097891780566,-5.77960371908371,1.226954853497988,5.77960371908371
8,160,1.0,0,103,157.4370596555888,4.99145662583912,1.1770934603067906,-4.99145662583912
8,160,1.0,0,118,142.47758718460142,-1.75619765983636,0.3927717356890148,1.75619765983636
8,160,1.0,0,78,135.27404670793248,3.512943336519271,0.5500972532488024,-3.512943336519271
8,160,1.0,0,11,173.11583814941253,3.8542897180590074,0.6162545999575404,-3.8542897180590074
8,160,1.0,0,77,136.12373957479818,6.682170742613309,2.318370566580399,-6.682170742613309
8,160,1.0,0,47,144.0939404960147,4.793024190232913,0.9085101167965672,-4.793024190232913
8,160,1.0,0,57,130.8253202427198,-4.709329756338363,1.2853405544314658,4.709329756338363
8,160,1.0,0,7,148.13953919443276,1.1420166349367804,0.35342981406929264,-1.1420166349367804
8,160,1.0,0,112,150.45783938799582,4.358817728680165,0.891531072465956,-4.358817728680165
8,160,1.0,0,63,148.1090432674466,-4.71753912764963,1.2761203750351564,4.71753912764963
8,160,1.0,0,9,160.69677801923842,-8.428214831610418,1.6809540066683104,8.428214831610418
8,160,1.0,0,19,143.69748394199803,5.600417089669023,1.0430556531740547,-5.600417089669023
8,160,1.0,0,17,137.2469875757527,-1.3161131749781987,0.4279452902774725,1.3161131749781987
8,160,1.0,0,148,181.26996412572572,-1.9474716776095704,0.34886853733761747,1.9474716776095704
8,160,1.0,0,69,154.215165104861,7.0522452073771404,1.4516032526539182,-7.0522452073771404
8,160,1.0,0,108,146.07023702980229,-3.7682872334991515,1.0482990684252211,3.7682872334991515
8,160,1.0,0,146,138.7922961500377,-0.12287082733466548,0.028171477995675875,0.12287082733466548
8,160,1.0,1,87,171.12674314320546,3.218380489973029,0.8517783719935648,-3.218380489973029
8,160,1.0,1,156,157.07053164810205,3.484356026934023,1.0513243305424265,-3.484356026934023
8,160,1.0,1,81,151.50399109982567,-1.4182716112507734,0.316462864864,1.4182716112507734
8,160,1.0,1,38,150.89988258770336,0.7956507279663327,0.2828422968218036,-0.7956507279663327
8,160,1.0,1,118,161.82754944663725,-0.012069808107071367,0.36188036302923665,0.012069808107071367
8,160,1.0,1,74,136.63705491479104,2.4296032339075424,1.2056326677226652,-2.4296032339075424
8,160,1.0,1,159,153.16495245023958,0.6801272795334512,1.51133154806598,-0.6801272795334512
8,160,1.0,1,31,135.88616120886556,1.5575116910591476,0.7899441038958139,-1.5575116910591476
8,160,1.0,1,52,168.10097113480901,-3.4746819144626215,1.8285605026208533,3.4746819144626215
8,160,1.0,1,127,159.19858006600452,-3.2561903673279744,1.3791006664314094,3.2561903673279744
8,160,1.0,1,37,182.70467556653665,-0.6043391965850731,0.10276163238662761,0.6043391965850731
8,160,1.0,1,30,175.80900478761038,1.6451587187018646,0.7661630073800756,-1.6451587187018646
8,160,1.0,1,1,152.08538260686325,-0.028612323641723947,1.7311635850574598,0.028612323641723947
8,160,1.0,1,77,139.98426379564083,-0.17788632509882518,0.07351414339699813,0.17788632509882518
8,160,1.0,1,37,182.70467556653665,-0.6043391965850731,0.10276163238662761,0.6043391965850731
8,160,1.0,1,104,162.30379553468268,-2.4304126808006146,0.832731089456562,2.4304126808006146
8,160,1.0,1,61,143.75371980390094,-0.8546832054368281,0.25151639149910165,0.8546832054368281
8,160,1.0,1,40,140.59952030048774,-1.481628911904778,0.7597124530468127,1.481628911904778
8,160,1.0,1,130,132.23437178323144,1.866682142046301,1.3509937412947846,-1.866682142046301
8,160,1.0,1,139,165.12280630604965,-1.402249860227215,0.5826541401418761,1.402249860227215
8,160,1.0,2,140,139.01776425967753,4.031233991856112,0.9762899557661386,-4.031233991856112
8,160,1.0,2,35,144.6129448153061,-4.009528935250273,1.4351947194643628,4.009528935250273
8,160,1.0,2,113,158.77868530921606,1.953310308853446,0.36467639498284266,-1.953310308853446
8,160,1.0,2,37,144.7727286066696,-5.934168381791039,1.4659882078149638,5.934168381791039
8,160,1.0,2,6,155.3184811152068,1.239314846665394,0.22910584871154205,-1.239314846665394
8,160,1.0,2,62,133.83374118259115,1.2423693782841383,0.4888637742138533,-1.2423693782841383
8,160,1.0,2,153,165.65942826604055,-6.17272592929632,0.9667294585994286,6.17272592929632
8,160,1.0,2,118,140.61828407911383,-7.945314656932368,2.406959606148368,7.945314656932368
8,160,1.0,2,72,142.862561365031,-8.444882714261084,1.861283065803984,8.444882714261084
8,160,1.0,2,25,140.28337220961384,-7.1081672266002585,1.2854902088032538,7.1081672266002585
8,160,1.0,2,19,158.1079747113394,-1.1856714980300183,1.0669717990966863,1.1856714980300183
8,160,1.0,2,110,133.07074117881865,-0.030599406891553826,0.1633814477066542,0.030599406891553826
8,160,1.0,2,15,149.17209372602673,-0.9730213380036332,0.16840038314486439,0.9730213380036332
8,160,1.0,2,95,143.61129507959123,-0.058276544263065944,0.013363436977015919,0.058276544263065944
8,160,1.0,2,39,174.1542292287293,4.631299821933595,0.8061231809239144,-4.631299821933595
8,160,1.0,2,31,149.9232581069469,0.4812747221518521,0.09151641680961609,-0.4812747221518521
8,160,1.0,2,153,165.65942826604055,-6.17272592929632,0.9667294585994286,6.17272592929632
8,160,1.0,2,141,167.869573480939,2.3437925784823506,0.48070389977588257,-2.3437925784823506
8,160,1.0,2,31,149.9232581069469,0.4812747221518521,0.09151641680961609,-0.4812747221518521
8,160,1.0,2,4,156.38090035481778,0.6974720652295332,0.48969121553874495,-0.6974720652295332
8,160,1.0,3,126,144.6051709697183,-0.9220728823914328,0.29355183217153646,0.9220728823914328
8,160,1.0,3,75,146.28440774013842,4.400234476057264,0.8831248134658103,-4.400234476057264
8,160,1.0,3,65,170.67969192628465,-0.067532988918245,0.05478311266722158,0.067532988918245
8,160,1.0,3,114,127.6902032206454,7.513724863287109,2.1951621404544404,-7.513724863287109
8,160,1.0,3,128,124.7003151987025,-0.8693084082405562,0.5515927709444277,0.8693084082405562
8,160,1.0,3,152,152.24114870428576,-3.6099950859901355,1.985627681002346,3.6099950859901355
8,160,1.0,3,13,155.68249461844513,0.5518691009129384,0.6330465570555945,-0.5518691009129384
8,160,1.0,3,14,135.0750190524252,-1.2687024402405598,1.0103975897537838,1.2687024402405598
8,160,1.0,3,126,144.6051709697183,-0.9220728823914328,0.29355183217153646,0.9220728823914328
8,160,1.0,3,150,131.78206204417685,0.38568053781354195,1.1018242904012352,-0.38568053781354195
8,160,1.0,3,2,140.10616444638688,-2.813721336084086,0.6826972431114444,2.813721336084086
8,160,1.0,3,56,152.9397592241951,-0.31718261638096124,0.5717697942135631,0.31718261638096124
8,160,1.0,3,146,142.38114844636897,-0.8385194462163668,0.6491164763470714,0.8385194462163668
8,160,1.0,3,67,137.8501805997057,-0.12228312005464659,0.3943897019785787,0.12228312005464659
8,160,1.0,3,30,181.2117650848915,-0.5848540170925673,0.7056054167882511,0.5848540170925673
8,160,1.0,3,48,170.95834394418102,-2.6266795067370907,0.8149838852984332,2.6266795067370907
8,160,1.0,3,148,141.75619770109046,-0.309931653827789,0.4688356875177919,0.309931653827789
8,160,1.0,3,138,146.24172715661925,-0.06915312483947389,0.05538328214639865,0.06915312483947389
8,160,1.0,3,69,146.05460900012952,-0.1393386921275237,0.1858889119077407,0.1393386921275237
8,160,1.0,3,65,170.67969192628465,-0.067532988918245,0.05478311266722158,0.067532988918245
8,160,1.0,4,68,149.39926409519813,0.26645216515140646,0.6369346454671656,-0.26645216515140646
8,160,1.0,4,152,144.74373887865156,0.6627392003056229,0.3405914157738792,-0.6627392003056229
8,160,1.0,4,129,142.48547091778195,-3.1804577474218547,1.19652329269188,3.1804577474218547
8,160,1.0,4,31,174.91341969700306,-0.32851411840110245,0.40990926265548766,0.32851411840110245
8,160,1.0,4,108,143.67589231491448,-0.02356984570729992,0.8267132730225084,0.02356984570729992
8,160,1.0,4,10,144.13361691093831,6.656412239245952,1.1819766795194737,-6.656412239245952
8,160,1.0,4,12,135.32068733191917,-2.576032556846826,0.8059618161735438,2.576032556846826
8,160,1.0,4,106,168.31515370413473,-0.07326867647050506,0.1200068154789351,0.07326867647050506
8,160,1.0,4,13,113.63220819409827,0.10299222968943411,0.07850372985428145,-0.10299222968943411
8,160,1.0,4,150,133.24326102881835,-1.6293093280930862,0.7180094922122056,1.6293093280930862
8,160,1.0,4,78,143.95141409318668,0.9461123243565766,0.40488550345835783,-0.9461123243565766
8,160,1.0,4,105,159.11647250736982,0.3008794927449685,0.3109021865784549,-0.3008794927449685
8,160,1.0,4,65,134.20648136763242,0.05961041945772649,0.9930217260091556,-0.05961041945772649
8,160,1.0,4,127,166.61843568117277,2.2231077320912647,0.5763716018321414,-2.2231077320912647
8,160,1.0,4,59,135.38265702949192,6.329600618939736,1.7326150570754897,-6.329600618939736
8,160,1.0,4,27,127.6740336709226,-1.5031449515698228,0.9543123723579887,1.5031449515698228
8,160,1.0,4,129,142.48547091778195,-3.1804577474218547,1.19652329269188,3.1804577474218547
8,160,1.0,4,110,147.19986172798926,0.420496130241645,0.08549262157998827,-0.420496130241645
8,160,1.0,4,65,134.20648136763242,0.05961041945772649,0.9930217260091556,-0.05961041945772649
8,160,1.0,4,16,164.57266249989243,-0.844935719667447,0.9686947448517893,0.844935719667447
8,160,1.0,5,78,163.12607135141056,-1.7180855028580737,0.38545059792273895,1.7180855028580737
8,160,1.0,5,155,166.25671123736367,1.7775368049900635,0.6682408749536541,-1.7775368049900635
8,160,1.0,5,87,167.86798646297197,3.6533744177287133,0.8160354583894907,-3.6533744177287133
8,160,1.0,5,40,169.14052621079514,-4.870589913385544,0.9794149383420383,4.870589913385544
8,160,1.0,5,72,139.55902355964992,0.3742035408035065,0.12726290919168282,-0.3742035408035065
8,160,1.0,5,107,144.44871061381454,-9.300027667110214,1.7476465747337158,9.300027667110214
8,160,1.0,5,156,131.33630981035557,4.492332686101264,1.8350426833409026,-4.492332686101264
8,160,1.0,5,85,173.14519525162436,-0.42538116591055086,0.05708124822031113,0.42538116591055086
8,160,1.0,5,56,153.29652977717873,-5.138180737102942,1.0045692605240948,5.138180737102942
8,160,1.0,5,30,160.99369588912714,-0.18861461793102308,0.11141016230440437,0.18861461793102308
8,160,1.0,5,93,142.79262003401513,-0.6201196543773904,0.7190261200036723,0.6201196543773904
8,160,1.0,5,131,138.69624317668084,-3.3392927387268685,0.5935306573218826,3.3392927387268685
8,160,1.0,5,9,171.3248869710948,4.999452676359738,1.1041957915878369,-4.999452676359738
8,160,1.0,5,25,158.5299315363374,-1.5223998536959868,0.48793882447481085,1.5223998536959868
8,160,1.0,5,111,143.6127022641664,2.1540505184458993,0.5346867045196104,-2.1540505184458993
8,160,1.0,5,93,142.79262003401513,-0.6201196543773904,0.7190261200036723,0.6201196543773904
8,160,1.0,5,29,150.59185623310668,-1.908908568594228,0.6005855528633735,1.908908568594228
8,160,1.0,5,157,143.0337673925346,-5.213809664372803,0.8429250355734386,5.213809664372803
8,160,1.0,5,3,151.0877838545372,-3.36865400838073,0.6876319994223392,3.36865400838073
8,160,1.0,5,12,157.91317769665147,0.45701633845342826,0.09910771852143396,-0.45701633845342826
16,192,1.0,0,76,184.54898755760365,-0.23182346085408767,0.27313360316188273,0.23182346085408767
16,192,1.0,0,180,165.16250149290056,3.274275515010771,1.9268970815893982,-3.274275515010771
16,192,1.0,0,114,167.49228385966114,-0.5622034383075345,0.18627744148211445,0.5622034383075345
16,192,1.0,0,137,171.63432610362895,2.2547220113850983,0.820612847211323,-2.2547220113850983
16,192,1.0,0,117,179.15210093959698,-0.23178280461701206,0.048117204417147175,0.23178280461701206
16,192,1.0,0,8,196.58930696219284,-3.054818884435207,0.5099488787024926,3.054818884435207
16,192,1.0,0,103,179.06577145109486,-0.9142113459243717,0.29389535833957803,0.9142113459243717
16,192,1.0,0,62,157.1081030282283,-1.7027505782231458,0.8323199632050873,1.7027505782231458
16,192,1.0,0,95,173.0982042222439,-0.12842096496856925,0.044299373831524935,0.12842096496856925
16,192,1.0,0,112,198.10553267452292,3.0624689447754747,0.8289254186877182,-3.0624689447754747
16,192,1.0,0,162,191.85193469273605,-2.051317949470132,0.40592071846327427,2.051317949470132
16,192,1.0,0,107,193.33384884650107,-0.025978214950129086,0.8390154383024178,0.025978214950129086
16,192,1.0,0,116,163.47211774980684,-1.9011767155450627,1.1640134702420608,1.9011767155450627
16,192,1.0,0,26,200.13196411790256,0.023420550317837296,0.20695069958170054,-0.023420550317837296
16,192,1.0,0,146,175.80043739638916,-0.3673647688156336,0.08716814075312396,0.3673647688156336
16,192,1.0,0,49,192.23096536245276,-6.21709545973988,1.8875745565711952,6.21709545973988
16,192,1.0,0,128,184.3478870125471,-0.47554677575718074,1.2639759055673758,0.47554677575718074
16,192,1.0,0,65,182.24164027460353,-0.09535769492688928,0.41609551597328887,0.09535769492688928
16,192,1.0,0,7,192.37297197100798,3.8708605338175914,1.1260250622614438,-3.8708605338175914
16,192,1.0,0,3,191.89859987862044,1.547569959263427,0.48069426801352355,-1.547569959263427
16,192,1.0,1,130,186.57542136387704,0.02244474980525979,0.025097101235842967,-0.02244474980525979
16,192,1.0,1,49,173.5556623921318,4.01852313175246,1.2197706235620842,-4.01852313175246
16,192,1.0,1,55,156.911160312189,-0.5386607956158116,0.22220679789798625,0.5386607956158116
16,192,1.0,1,11,189.38415797968588,-4.020114187022472,0.9339564226443624,4.020114187022472
16,192,1.0,1,21,190.94689775794524,2.60464878166286,1.8093080376291015,-2.60464878166286
16,192,1.0,1,96,187.1776575267513,-0.42623609441102417,1.3969174285744415,0.42623609441102417
16,192,1.0,1,28,184.17461743193735,1.9621299594780055,0.965092771342797,-1.9621299594780055
16,192,1.0,1,85,191.75005262259808,-1.6380046449803842,0.35756750331265064,1.6380046449803842
16,192,1.0,1,51,188.29754674207192,-1.0666530425966414,0.29120209368426053,1.0666530425966414
16,192,1.0,1,178,158.94796178141834,-1.6536893567316326,1.1675595647283572,1.6536893567316326
16,192,1.0,1,136,189.93936695997144,2.3534110221096682,0.7019190460735052,-2.3534110221096682
16,192,1.0,1,90,178.11936671859974,-0.3966831752472615,1.4973852779538914,0.3966831752472615
16,192,1.0,1,131,172.2910497499008,-1.472424243329698,0.4129853297291928,1.472424243329698
16,192,1.0,1,158,183.06755122293328,1.557295154526173,0.8372310568002042,-1.557295154526173
16,192,1.0,1,93,167.0402104345847,0.4565415562429962,0.9403375474700923,-0.4565415562429962
16,192,1.0,1,84,191.8595383481354,-0.41902984989499714,1.3398817516052057,0.41902984989499714
16,192,1.0,1,76,161.02606024399932,-1.189155780793243,0.4700548599274228,1.189155780793243
16,192,1.0,1,82,168.19215692192682,-0.14084174032964825,0.05029017832516569,0.14084174032964825
16,192,1.0,1,160,177.0088560469889,2.5349522402109415,0.7938694580702257,-2.5349522402109415
16,192,1.0,1,183,180.88781256226838,0.7008369062793065,0.4257224968514719,-0.7008369062793065
16,192,1.0,2,70,182.34388695983432,0.31280330672313994,1.053505433518218,-0.31280330672313994
16,192,1.0,2,55,188.3961165626604,-0.7513445723873815,0.34562302451942406,0.7513445723873815
16,192,1.0,2,139,192.23869342666507,-1.0665518826751281,0.6479361007268492,1.0665518826751281
16,192,1.0,2,101,182.45575420541763,-0.09865054224925984,0.6975629112093948,0.09865054224925984
16,192,1.0,2,114,178.07089656477876,-2.453463611963798,1.3102566392309387,2.453463611963798
16,192,1.0,2,84,174.11021678690878,-0.04758687216471458,0.08779413299398353,0.04758687216471458
16,192,1.0,2,19,179.0875477095471,-0.4563784630896919,2.5235217730690227,0.4563784630896919
16,192,1.0,2,151,167.0113324854584,-0.546416775849849,1.322733846470757,0.546416775849849
16,192,1.0,2,124,172.02353069259084,0.6258015777924015,0.7939833542041961,-0.6258015777924015
16,192,1.0,2,104,185.199889467028,0.05522352812522513,0.4704078150347861,-0.05522352812522513
16,192,1.0,2,58,182.57691819672345,-0.5116201445230502,0.4283240221749698,0.5116201445230502
16,192,1.0,2,96,168.97725062530077,-0.8877260626870225,0.9316196966194548,0.8877260626870225
16,192,1.0,2,46,173.4732063499944,0.4784352227302122,2.09312517948946,-0.4784352227302122
16,192,1.0,2,186,173.2772480824638,-5.767936808868001,1.8992018484773068,5.767936808868001
16,192,1.0,2,23,173.0766705824999,-0.6056879423492489,0.3935782960516856,0.6056879423492489
16,192,1.0,2,9,182.21546761256099,-0.48583963490457904,0.6490769701622656,0.48583963490457904
16,192,1.0,2,143,216.46130574479184,0.3792598679500543,1.1446974512271102,-0.3792598679500543
16,192,1.0,2,37,174.48377508160735,-0.19719698565634758,0.13678153733134524,0.19719698565634758
16,192,1.0,2,159,197.87069212568545,-0.024541312915857816,0.13881067988571072,0.024541312915857816
16,192,1.0,2,188,177.59360525855283,-0.6136241629069445,0.6973976106068767,0.6136241629069445
16,192,1.0,3,178,187.4019375243106,0.06675745478528938,0.18982156737340983,-0.06675745478528938
16,192,1.0,3,114,196.46760572311678,0.07079169164288146,0.15716317543428948,-0.07079169164288146
16,192,1.0,3,125,173.51365780013305,-0.33115203882610444,0.14498425283673555,0.33115203882610444
16,192,1.0,3,82,165.45377821712952,-0.06063977625666439,0.04429944274430797,0.06063977625666439
16,192,1.0,3,4,176.70983598172995,0.4947130293859914,0.7808186084156121,-0.4947130293859914
16,192,1.0,3,148,166.30397998456021,0.1731945078887236,0.16779972718786995,-0.1731945078887236
16,192,1.0,3,84,181.03067244272253,-3.1610485334038003,0.8323399098280531,3.1610485334038003
16,192,1.0,3,111,179.9155701320795,0.40211997740772176,0.6743213416106886,-0.40211997740772176
16,192,1.0,3,88,170.07380521055927,0.8615082949058603,0.86750023128911,-0.8615082949058603
16,192,1.0,3,14,183.1073968629997,0.5182402018872381,0.42794243071252946,-0.5182402018872381
16,192,1.0,3,114,196.46760572311678,0.07079169164288146,0.15716317543428948,-0.07079169164288146
16,192,1.0,3,89,186.0509994153442,-0.15738275983017047,0.46264568661404804,0.15738275983017047
16,192,1.0,3,43,173.87920207553685,-4.087336739083838,1.6017420877660165,4.087336739083838
16,192,1.0,3,119,162.43146148498573,0.3001282188981236,0.4433089346463368,-0.3001282188981236
16,192,1.0,3,96,198.84810319068578,0.24685556975276768,0.07654131286202981,-0.24685556975276768
16,192,1.0,3,30,203.92035097659226,0.15608893807248592,0.07156914985395924,-0.15608893807248592
16,192,1.0,3,4,176.70983598172995,0.4947130293859914,0.7808186084156121,-0.4947130293859914
16,192,1.0,3,174,165.7846720813049,0.4311764071990467,0.5623072570779608,-0.4311764071990467
16,192,1.0,3,188,205.09794818665426,2.620255249998195,0.6834159680449905,-2.620255249998195
16,192,1.0,3,116,180.31979646451535,-2.756048512986098,1.334939251378075,2.756048512986098
16,192,1.0,4,63,184.0234673857573,-2.0746580664493877,1.1861009870297068,2.0746580664493877
16,192,1.0,4,113,194.02760001364368,-7.20614081207367,1.9536763349777622,7.20614081207367
16,192,1.0,4,36,160.17632516794345,1.095459900048354,0.845233451721354,-1.095459900048354
16,192,1.0,4,26,186.26042705074008,-3.594429574383412,1.216682136338941,3.594429574383412
16,192,1.0,4,37,170.5870514994449,-0.7098167967857592,0.20738879332613447,0.7098167967857592
16,192,1.0,4,121,178.4476277556242,-4.386160333626037,2.13250802686154,4.386160333626037
16,192,1.0,4,177,188.14224391917352,-0.17784613904575508,0.18834746045475326,0.17784613904575508
16,192,1.0,4,45,169.21919207344558,-2.3467534548144613,0.8563133451153915,2.3467534548144613
16,192,1.0,4,68,206.38057106516015,0.2839018111806695,0.3469536545409322,-0.2839018111806695
16,192,1.0,4,128,188.25500549403353,-0.0876824500487885,0.05621329066506808,0.0876824500487885
16,192,1.0,4,31,173.30427861803253,0.23578628643306843,1.7708234989076392,-0.23578628643306843
16,192,1.0,4,86,176.48962983235057,0.2705881973951705,1.0890799223947527,-0.2705881973951705
16,192,1.0,4,42,179.5421860187514,-1.2847826992924922,2.0638601827564704,1.2847826992924922
16,192,1.0,4,12,177.14122791372313,-0.21169067344024484,0.6713046523795714,0.21169067344024484
16,192,1.0,4,118,176.22839116528536,0.42713991460240663,2.7288870177433258,-0.42713991460240663
16,192,1.0,4,93,173.76557037696378,-3.079919099204801,0.9157054135882885,3.079919099204801
16,192,1.0,4,183,218.42490496141843,-1.9804141507656254,0.9692121682131063,1.9804141507656254
16,192,1.0,4,41,181.73947240534233,0.3338170250615633,1.1109364234227113,-0.3338170250615633
16,192,1.0,4,105,166.4347350074299,-0.44312053749069946,0.3073392349083761,0.44312053749069946
16,192,1.0,4,134,178.77464304625533,-2.547928820358152,1.7248629494105354,2.547928820358152
16,192,1.0,5,146,200.61792521756053,5.080603953301193,0.9818042546484991,-5.080603953301193
16,192,1.0,5,98,191.05267149561269,-0.5204907789861295,0.164944894427681,0.5204907789861295
16,192,1.0,5,161,185.3729662287356,-5.038610693057166,1.3869414418457366,5.038610693057166
16,192,1.0,5,177,160.7077935151289,0.03682953269264999,0.01341439280953649,-0.03682953269264999
